PlotID,TreeID,YR,PrevYR,Status,DBH,Species,Latitude,Longitude,PA,TreeH,AGB,Country,ForestType,Bioregion,Continent,Locality
IND-0391,IND-0391-T04,1948,,0,51.4,Inga edulis,4.61162,104.26464,0.04,12.9,1.937,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T04,1953,1948,0,51.9,Inga edulis,4.61162,104.26464,0.04,12.9,1.937,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T05,1948,,0,11.4,Ocotea aciphylla,4.61162,104.26464,0.04,12.3,0.84,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T05,1953,1948,0,10.1,Ocotea aciphylla,4.61162,104.26464,0.04,12.3,0.84,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T06,1948,,0,34.4,Populus tremula,4.61162,104.26464,0.04,33.0,3.033,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T06,1953,1948,0,34.0,Populus tremula,4.61162,104.26464,0.04,33.0,3.033,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T07,1948,,0,36.6,Shorea leprosula,4.61162,104.26464,0.04,23.3,2.657,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T07,1953,1948,0,37.3,Shorea leprosula,4.61162,104.26464,0.04,23.3,2.657,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T08,1948,,0,52.8,Ocotea aciphylla,4.61162,104.26464,0.04,8.7,1.842,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0391,IND-0391-T08,1953,1948,0,53.3,Ocotea aciphylla,4.61162,104.26464,0.04,8.7,1.842,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 13
IND-0392,IND-0392-T01,1974,,0,28.7,Eperua falcata,3.32103,112.24883,0.1,35.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T01,1979,1974,0,29.4,Eperua falcata,3.32103,112.24883,0.1,35.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T02,1974,,0,48.5,Betula pendula,3.32103,112.24883,0.1,34.3,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T02,1979,1974,0,49.5,Betula pendula,3.32103,112.24883,0.1,34.3,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T03,1974,,0,41.2,Quercus robur,3.32103,112.24883,0.1,25.5,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T03,1979,1974,0,40.4,Quercus robur,3.32103,112.24883,0.1,25.5,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T04,1974,,0,39.1,Betula pendula,3.32103,112.24883,0.1,17.0,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T04,1979,1974,0,39.3,Betula pendula,3.32103,112.24883,0.1,17.0,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T05,1974,,0,23.8,Tsuga canadensis,3.32103,112.24883,0.1,22.8,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T05,1979,1974,0,23.7,Tsuga canadensis,3.32103,112.24883,0.1,22.8,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T06,1974,,0,23.5,Quercus robur,3.32103,112.24883,0.1,18.3,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T06,1979,1974,0,23.8,Quercus robur,3.32103,112.24883,0.1,18.3,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T07,1974,,0,54.7,Picea abies,3.32103,112.24883,0.1,16.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T07,1979,1974,0,54.2,Picea abies,3.32103,112.24883,0.1,16.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T08,1974,,0,15.2,Eucalyptus camaldulensis,3.32103,112.24883,0.1,16.8,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T08,1979,1974,0,15.2,Eucalyptus camaldulensis,3.32103,112.24883,0.1,16.8,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T09,1974,,0,18.4,Populus tremula,3.32103,112.24883,0.1,27.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0392,IND-0392-T09,1979,1974,0,18.6,Populus tremula,3.32103,112.24883,0.1,27.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 14
IND-0393,IND-0393-T01,1972,,0,11.5,Eperua falcata,-0.24604,108.24063,0.1,35.7,2.207,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 15
IND-0393,IND-0393-T02,1972,,0,8.6,Rhizophora mangle,-0.24604,108.24063,0.1,13.9,2.843,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 15
IND-0393,IND-0393-T03,1972,,0,31.0,Eucalyptus camaldulensis,-0.24604,108.24063,0.1,8.1,0.322,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 15
IND-0393,IND-0393-T04,1972,,0,9.5,Betula pendula,-0.24604,108.24063,0.1,36.5,0.24,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 15
IND-0393,IND-0393-T05,1972,,0,36.0,Milicia excelsa,-0.24604,108.24063,0.1,23.1,1.223,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 15
IND-0393,IND-0393-T06,1972,,0,49.8,Shorea leprosula,-0.24604,108.24063,0.1,34.1,0.932,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 15
IND-0393,IND-0393-T07,1972,,1,30.8,Tsuga canadensis,-0.24604,108.24063,0.1,21.5,2.602,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 15
IND-0394,IND-0394-T01,1953,,0,58.7,Acer saccharum,4.85264,119.53583,1.0,28.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T01,1963,1953,0,58.9,Acer saccharum,4.85264,119.53583,1.0,28.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T02,1953,,0,28.6,Tsuga canadensis,4.85264,119.53583,1.0,33.6,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T02,1963,1953,0,29.5,Tsuga canadensis,4.85264,119.53583,1.0,33.6,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T03,1953,,0,15.2,Quercus ilex,4.85264,119.53583,1.0,24.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T03,1963,1953,0,15.3,Quercus ilex,4.85264,119.53583,1.0,24.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T04,1953,,0,54.8,Picea abies,4.85264,119.53583,1.0,12.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T04,1963,1953,0,53.6,Picea abies,4.85264,119.53583,1.0,12.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T05,1953,,0,28.2,Tsuga canadensis,4.85264,119.53583,1.0,32.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T05,1963,1953,0,26.8,Tsuga canadensis,4.85264,119.53583,1.0,32.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T06,1953,,0,29.1,Dipterocarpus grandiflorus,4.85264,119.53583,1.0,22.3,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T06,1963,1953,0,29.2,Dipterocarpus grandiflorus,4.85264,119.53583,1.0,22.3,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T07,1953,,0,37.2,Fagus sylvatica,4.85264,119.53583,1.0,9.5,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T07,1963,1953,0,36.8,Fagus sylvatica,4.85264,119.53583,1.0,9.5,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T08,1953,,0,23.4,Fagus sylvatica,4.85264,119.53583,1.0,27.1,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T08,1963,1953,0,23.6,Fagus sylvatica,4.85264,119.53583,1.0,27.1,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T09,1953,,0,56.3,Inga edulis,4.85264,119.53583,1.0,18.2,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T09,1963,1953,0,55.2,Inga edulis,4.85264,119.53583,1.0,18.2,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T10,1953,,0,22.8,Picea abies,4.85264,119.53583,1.0,27.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T10,1963,1953,1,22.5,Picea abies,4.85264,119.53583,1.0,27.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T11,1953,,0,41.7,Fagus sylvatica,4.85264,119.53583,1.0,8.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0394,IND-0394-T11,1963,1953,0,41.3,Fagus sylvatica,4.85264,119.53583,1.0,8.4,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 16
IND-0395,IND-0395-T01,2021,,0,53.4,Avicennia germinans,-4.24264,118.45346,0.04,21.5,1.195,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 17
IND-0395,IND-0395-T02,2021,,0,10.0,Quercus ilex,-4.24264,118.45346,0.04,34.7,3.561,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 17
IND-0395,IND-0395-T03,2021,,0,56.5,Inga edulis,-4.24264,118.45346,0.04,23.8,2.523,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 17
IND-0395,IND-0395-T04,2021,,0,45.9,Avicennia germinans,-4.24264,118.45346,0.04,21.1,0.498,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 17
IND-0395,IND-0395-T05,2021,,0,30.9,Inga edulis,-4.24264,118.45346,0.04,32.0,4.4,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 17
IND-0396,IND-0396-T01,1943,,0,52.6,Avicennia germinans,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T01,1953,1943,0,53.0,Avicennia germinans,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T02,1943,,0,18.8,Milicia excelsa,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T02,1953,1943,0,18.0,Milicia excelsa,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T03,1943,,0,26.0,Quercus robur,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T03,1953,1943,0,25.9,Quercus robur,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T04,1943,,0,11.6,Nothofagus pumilio,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T04,1953,1943,0,12.1,Nothofagus pumilio,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T05,1943,,0,27.7,Populus tremula,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T05,1953,1943,0,28.2,Populus tremula,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T06,1943,,0,16.8,Eucalyptus camaldulensis,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T06,1953,1943,0,16.3,Eucalyptus camaldulensis,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T07,1943,,1,26.1,Avicennia germinans,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T07,1953,1943,0,25.7,Avicennia germinans,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T08,1943,,0,31.1,Cecropia obtusa,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T08,1953,1943,0,29.6,Cecropia obtusa,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T09,1943,,0,8.3,Tsuga canadensis,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0396,IND-0396-T09,1953,1943,0,7.9,Tsuga canadensis,-5.68028,110.29807,0.04,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 18
IND-0397,IND-0397-T01,2007,,0,48.7,Avicennia germinans,-1.86914,104.41326,0.5,20.9,2.53,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 19
IND-0397,IND-0397-T02,2007,,0,25.1,Shorea leprosula,-1.86914,104.41326,0.5,27.1,3.653,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 19
IND-0397,IND-0397-T03,2007,,0,25.3,Acer saccharum,-1.86914,104.41326,0.5,34.2,1.68,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 19
IND-0397,IND-0397-T04,2007,,0,60.3,Picea abies,-1.86914,104.41326,0.5,8.1,2.459,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 19
IND-0397,IND-0397-T05,2007,,0,36.9,Quercus robur,-1.86914,104.41326,0.5,24.9,2.134,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 19
IND-0397,IND-0397-T06,2007,,0,42.5,Quercus robur,-1.86914,104.41326,0.5,31.0,1.022,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 19
IND-0398,IND-0398-T01,1961,,0,59.3,Acer saccharum,4.73111,104.04422,0.1,31.8,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T02,1961,,0,14.5,Picea abies,4.73111,104.04422,0.1,30.8,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T03,1961,,0,14.9,Eperua falcata,4.73111,104.04422,0.1,30.0,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T04,1961,,0,18.7,Inga edulis,4.73111,104.04422,0.1,31.4,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T05,1961,,1,57.0,Rhizophora mangle,4.73111,104.04422,0.1,12.4,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T06,1961,,0,46.7,Betula pendula,4.73111,104.04422,0.1,16.4,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T07,1961,,0,23.7,Milicia excelsa,4.73111,104.04422,0.1,14.5,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T08,1961,,0,26.8,Fagus sylvatica,4.73111,104.04422,0.1,27.8,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T09,1961,,0,32.1,Milicia excelsa,4.73111,104.04422,0.1,22.1,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T10,1961,,0,58.5,Cecropia obtusa,4.73111,104.04422,0.1,28.3,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0398,IND-0398-T11,1961,,0,13.9,Avicennia germinans,4.73111,104.04422,0.1,18.9,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 20
IND-0399,IND-0399-T01,1990,,0,29.7,Inga edulis,2.68502,112.75998,1.0,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 21
IND-0399,IND-0399-T02,1990,,0,10.2,Dipterocarpus grandiflorus,2.68502,112.75998,1.0,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 21
IND-0399,IND-0399-T03,1990,,0,28.4,Milicia excelsa,2.68502,112.75998,1.0,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 21
IND-0399,IND-0399-T04,1990,,0,23.5,Tsuga canadensis,2.68502,112.75998,1.0,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 21
IND-0399,IND-0399-T05,1990,,0,41.2,Quercus robur,2.68502,112.75998,1.0,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 21
IND-0399,IND-0399-T06,1990,,0,58.6,Acer saccharum,2.68502,112.75998,1.0,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 21
IND-0399,IND-0399-T07,1990,,0,61.3,Betula pendula,2.68502,112.75998,1.0,,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 21
IND-0400,IND-0400-T01,1990,,0,50.1,Tsuga canadensis,-1.29079,117.45197,0.1,26.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T01,1995,1990,0,51.0,Tsuga canadensis,-1.29079,117.45197,0.1,26.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T02,1990,,1,21.2,Shorea leprosula,-1.29079,117.45197,0.1,26.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T02,1995,1990,0,22.1,Shorea leprosula,-1.29079,117.45197,0.1,26.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T03,1990,,0,30.8,Populus tremula,-1.29079,117.45197,0.1,30.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T03,1995,1990,0,30.3,Populus tremula,-1.29079,117.45197,0.1,30.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T04,1990,,1,10.0,Eperua falcata,-1.29079,117.45197,0.1,29.1,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T04,1995,1990,0,10.5,Eperua falcata,-1.29079,117.45197,0.1,29.1,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T05,1990,,0,9.7,Quercus robur,-1.29079,117.45197,0.1,9.0,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T05,1995,1990,0,9.8,Quercus robur,-1.29079,117.45197,0.1,9.0,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T06,1990,,0,57.1,Rhizophora mangle,-1.29079,117.45197,0.1,25.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T06,1995,1990,0,55.8,Rhizophora mangle,-1.29079,117.45197,0.1,25.9,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T07,1990,,0,35.0,Eucalyptus camaldulensis,-1.29079,117.45197,0.1,14.2,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T07,1995,1990,0,35.1,Eucalyptus camaldulensis,-1.29079,117.45197,0.1,14.2,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T08,1990,,0,33.5,Inga edulis,-1.29079,117.45197,0.1,10.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T08,1995,1990,0,34.3,Inga edulis,-1.29079,117.45197,0.1,10.7,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T09,1990,,0,61.2,Cecropia obtusa,-1.29079,117.45197,0.1,19.6,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T09,1995,1990,1,61.0,Cecropia obtusa,-1.29079,117.45197,0.1,19.6,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T10,1990,,0,12.9,Tsuga canadensis,-1.29079,117.45197,0.1,37.8,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0400,IND-0400-T10,1995,1990,0,13.6,Tsuga canadensis,-1.29079,117.45197,0.1,37.8,,Indonesia,Mangrove,Tropical moist broadleaf forests,Asia,Indonesia site 22
IND-0401,IND-0401-T01,2001,,0,15.7,Eucalyptus camaldulensis,-0.72804,115.96035,0.04,19.8,1.512,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 23
IND-0401,IND-0401-T02,2001,,0,56.7,Juniperus thurifera,-0.72804,115.96035,0.04,37.7,2.251,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 23
IND-0401,IND-0401-T03,2001,,0,10.1,Quercus robur,-0.72804,115.96035,0.04,9.0,3.965,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 23
IND-0401,IND-0401-T04,2001,,0,9.1,Betula pendula,-0.72804,115.96035,0.04,19.7,0.242,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 23
IND-0401,IND-0401-T05,2001,,0,50.7,Inga edulis,-0.72804,115.96035,0.04,17.6,2.66,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 23
IND-0401,IND-0401-T06,2001,,0,23.1,Eperua falcata,-0.72804,115.96035,0.04,32.7,2.24,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 23
IND-0402,IND-0402-T01,1938,,0,55.5,Fagus sylvatica,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T01,1942,1938,0,55.5,Fagus sylvatica,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T02,1938,,0,57.1,Khaya ivorensis,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T02,1942,1938,0,57.1,Khaya ivorensis,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T03,1938,,1,12.8,Quercus robur,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T03,1942,1938,0,12.4,Quercus robur,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T04,1938,,0,39.8,Quercus ilex,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T04,1942,1938,1,39.2,Quercus ilex,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T05,1938,,0,54.1,Dipterocarpus grandiflorus,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T05,1942,1938,0,54.7,Dipterocarpus grandiflorus,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T06,1938,,0,26.1,Populus tremula,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T06,1942,1938,0,26.7,Populus tremula,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T07,1938,,1,41.7,Acer saccharum,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T07,1942,1938,0,40.5,Acer saccharum,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T08,1938,,0,42.2,Populus tremula,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T08,1942,1938,0,43.2,Populus tremula,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T09,1938,,1,57.5,Nothofagus pumilio,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T09,1942,1938,0,56.2,Nothofagus pumilio,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T10,1938,,0,42.3,Milicia excelsa,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
IND-0402,IND-0402-T10,1942,1938,0,43.1,Milicia excelsa,1.35939,103.23606,0.5,,,Indonesia,Tropical,Tropical moist broadleaf forests,Asia,Indonesia site 24
